,Alveolar epithelial cells (Lung),B Cell,Endothelial Cell,Erythrocytes,Mast Cell,Mesenchymal Stem Cell,Myeloid Cell,Myoblast,Non-malignant mesenchymal/stromal population,Osteoblast (non malignant),Osteoblast_subcluster_0,Osteoblast_subcluster_1,Osteoblast_subcluster_2,Osteoblast_subcluster_3,Osteoblast_subcluster_4,Osteoblast_subcluster_5,Osteoclast,Plasma Cell,Plasmacytoid dendritic cells (pDCs),T/NK Cell
3306,0.024946492,0.004204807,0.010737019,0.0063111777,0.00825426,0.03380034,0.010954998,0.04041123,0.011147027,0.009718178,0.036357913,0.047124483,0.05011386,0.03618916,0.055243593,0.030280624,0.026838766,0.0039039927,0.015611967,0.003926019
3307,0.0023964152,0.00072365056,0.0023363787,0.017654512,0.00043645204,0.0020075203,0.00043221636,0.16015592,0.003136697,0.018962778,0.026760694,2.1675172,0.1661016,0.02267254,0.116443165,0.25476897,0.03894195,0.0005327785,0.002108968,4.250518e-05
3308,0.0037833806,0.00036375545,0.00014932435,0.0055342773,0.00029303526,0.21086718,9.299458e-05,0.0053091273,0.002361855,0.00025898727,0.00041449757,0.0002436884,0.0011547691,0.0022086105,0.004892592,0.002385728,0.00012599681,0.00031759808,0.0015486816,3.648394e-05
3310,2.8979883,0.115859464,0.49886692,0.06583143,0.14276794,0.7654996,0.29708758,0.5594726,0.28174523,0.21424142,0.999832,1.6485755,1.4844918,0.84978515,1.0004742,1.1288944,1.1438258,0.07672815,0.21238822,0.11957953
3311,0.48999158,0.08469011,0.18520753,0.011103683,0.07238609,0.209183,0.26855102,0.21005061,0.060094893,0.039770544,0.24398023,0.3333328,0.27758133,0.16115867,0.29471746,0.34548658,0.4888426,0.12840769,0.24070643,0.08741049
3312,0.13205525,0.03608441,0.038351454,0.04343445,0.025817333,0.11814734,0.058363058,0.093043275,0.044878483,0.03251984,0.1850913,0.3888946,0.24276902,0.2164533,0.21420904,0.21327569,0.19755912,0.04163886,0.063888356,0.022733767
3313,0.028441668,0.008208694,0.013727876,0.00494358,0.0072784266,0.035472117,0.016627874,0.06832603,0.021123217,0.011857865,0.087891705,0.21015832,0.08615592,0.069645934,0.096858524,0.1712928,0.12034253,0.023954516,0.007724768,0.005161368
3314,0.055813454,0.0087398,0.03387091,0.016466426,0.000748307,0.029546574,0.009637818,0.07279594,0.014062732,0.014174808,0.047198348,0.07651072,0.052397937,0.034861766,0.04096979,0.057772085,0.0441611,0.0113126,0.016210567,0.008112122
3316,0.16912596,0.009929268,0.051228147,0.009752723,0.005521738,0.030494574,0.030782886,0.046354808,0.02123058,0.025172956,0.053617153,0.07201545,0.061201986,0.02606406,0.057351306,0.056554884,0.040570624,0.015627598,0.040889446,0.012166996
3317,0.17348714,0.10544945,0.32299715,0.054727927,0.146378,0.47921374,0.22649345,0.63014925,0.18705696,0.12447242,1.090811,1.7225109,1.2556765,1.0497327,0.9913629,2.0088613,2.1389513,0.2742113,0.19427066,0.05393888
3319,15.617488,0.06829147,0.4178606,0.008489421,0.003149308,0.20407699,0.56262565,0.12765476,0.040798478,0.029806748,0.12902547,0.16724335,0.0864173,0.1660319,0.31597683,0.11649239,1.0530535,0.30893397,0.119695775,0.07440669
3320,0.5920131,0.0017715151,0.00080313586,0.005136962,0.00045262295,0.0015282067,0.011741144,0.005028795,0.00022481069,0.00044106034,0.00015803831,0.00034404805,0.00020502646,0.00069911743,0.008589834,0.0015270204,0.0047041085,0.0007392333,0.0023680697,0.00077149965
3321,1.9177027,0.027041785,0.10698075,0.008780366,0.0038263784,0.0042474163,0.04493347,0.008883587,0.0009028245,0.0008572049,0.0008009702,0.0005618325,0.002504798,0.0023709536,0.015425055,0.0016486066,0.042090155,0.11834755,0.032336287,0.008864753
3322,0.03979044,0.050080113,0.023605496,0.02553953,0.006518427,0.017717883,0.045147017,0.008332229,0.007824316,0.0049696546,0.026335774,0.025504738,0.01250025,0.019875273,0.054635473,0.027429624,0.08950106,0.10020975,0.058602106,0.07386225
3323,0.006584715,0.000772828,0.00052114174,0.0043604737,0.00084410317,0.0011615653,0.00027574197,0.0048663947,0.00025653356,0.00072313735,0.0010525803,0.0014798904,0.00052311015,0.00072713604,0.0021054589,0.003813346,0.003774918,0.00049967284,0.0016228578,0.00015132835
3324,0.0753804,0.0062019615,0.07167502,0.038652845,0.001840954,0.041596383,0.028678076,0.18637086,0.031000357,0.025971184,0.07525838,0.10014216,0.06254929,0.06330902,0.08758337,0.09562812,0.29765677,0.0035255044,0.002740595,0.0051073073
3325,0.100491785,0.011277217,0.01493667,0.06909908,0.0028042605,0.033707734,0.02502744,0.12638573,0.01659128,0.011653187,0.061905816,0.08534903,0.06032272,0.04313746,0.080008134,0.15130691,1.1128768,0.0059822365,0.0079497155,0.0040869857
3327,0.15740447,0.0019925022,0.031539403,0.020625811,0.0009739811,0.13658524,0.0063741524,0.027515301,0.063108444,0.042846378,0.23578557,0.46493563,0.36658382,0.21327473,0.18968566,0.26010767,0.054296535,0.0014573691,0.0047659646,0.0023962127
3328,0.003361594,0.0004189297,0.0035751823,0.006452065,0.0006884569,0.0006733849,0.000109671935,0.13760681,0.000541172,0.00042652723,0.0024616634,0.0016238727,0.0015911008,0.0012792236,0.006123899,0.0027759473,0.0001355895,0.00030676575,0.0018234727,2.279557e-05
3329,0.05130237,0.0012762384,0.030767517,0.006667138,0.06805179,0.022559166,0.010876548,0.042317364,0.015202548,0.014804112,0.03656265,0.046627764,0.03918379,0.020738456,0.035329707,0.040328044,0.01733256,0.0041147727,0.011822602,0.0008693533
3330,0.0025768306,0.0006183623,0.00017039588,0.0044159726,0.12463304,0.002602484,3.9727372e-05,0.010168335,0.0010265193,0.00091025257,0.0030820514,0.0035439602,0.0011692996,0.0023366357,0.005667553,0.00580136,0.00024452974,0.0011846271,0.0015867532,3.702567e-05
3332,0.033429082,0.0006467677,0.0021629333,0.008647857,0.0030705899,0.09721166,0.0024700875,0.02945226,0.03649852,0.029193014,0.1165557,0.12709564,0.09963984,0.14187627,0.11956932,0.12864035,0.045005832,0.00062239316,0.0016506027,0.0002705652
3336,0.6938207,0.14669642,0.53843856,0.036053654,0.1632867,0.6943628,0.20752415,0.97443193,0.2971368,0.1983363,1.6901871,2.4194758,1.791106,1.4109328,1.4893029,2.6944582,0.82415724,0.12299126,0.20820075,0.10436817
3337,0.101208486,0.092766576,0.11447434,0.091395654,0.05829121,0.16624373,0.08607096,0.5655691,0.11478523,0.07822384,0.58324075,0.97267437,0.8121651,0.46519482,0.57100666,1.1390729,0.53615457,0.1375043,0.2431133,0.08142382
3340,0.24017754,0.0020142337,0.62901294,0.006082647,0.011309751,0.27902418,0.06959139,0.13606434,0.09007428,0.06150065,0.18663818,0.23288147,0.16493772,0.1300718,0.17864607,0.22157939,0.08168908,0.0013630451,0.024989193,0.001320677
3341,0.029247599,0.020107333,0.011870764,0.0092301,0.00042735753,0.0054569067,0.007416293,0.045549512,0.0054948824,0.004577566,0.02674783,0.02536867,0.048989844,0.019975455,0.03827136,0.04030247,0.040157594,0.00047451872,0.03387077,0.0006388763
3343,0.028346708,0.008428244,0.043381054,0.023071542,0.0128302295,0.058029864,0.023949446,0.073386356,0.031557873,0.028508212,0.1485541,0.17873335,0.17633545,0.07082594,0.110535525,0.27609155,0.16633825,0.016984878,0.019410131,0.00652345
3344,0.059962273,0.0042139036,0.0150748165,0.006916687,0.004563732,0.024672512,0.0063379994,0.039839678,0.009087006,0.0075802263,0.02044361,0.021692317,0.016507756,0.012780687,0.025346765,0.009757019,0.0103518125,0.0015301541,0.010459247,0.0027008755
3345,18.224352,0.040594336,0.09464589,0.030065583,0.04476868,0.20770523,0.051562358,0.09094135,0.088631965,0.055142034,0.24545155,0.26807436,0.3076416,0.18077147,0.2554041,0.29210722,0.20083684,0.03806432,0.020509822,0.022658486
3346,0.15748654,0.00984988,0.060512874,0.021796519,0.009778113,0.070728615,0.046899658,0.03849064,0.04365927,0.038540512,0.17821203,0.21558076,0.21448657,0.15156768,0.19400105,0.18743446,0.10420309,0.04041808,0.043570414,0.01727118
3347,0.23364171,0.0011825018,0.14083187,0.02991789,0.0053846235,0.16739315,0.044549186,0.071932875,0.09927983,0.1025175,0.3201064,0.4106552,0.43544167,0.21234666,0.21174009,0.41114396,0.091160245,0.0020617493,0.07041845,0.0033532719
3348,3.5922437,0.00044834233,0.08451503,0.007508605,0.00040977722,0.03494717,0.08509381,0.08653503,0.030097658,0.041922428,0.05708903,0.07100555,0.2119782,0.042308643,0.08140695,0.077409394,0.23361193,0.00064797857,0.0015978377,0.0005286601
3349,0.0056330343,0.0033713165,0.002143456,0.012585132,0.00033558914,0.0013424292,0.14162682,0.014239063,0.0012108885,0.0012619653,0.00033523666,0.0018080218,0.0032530928,0.0044080154,0.081403926,0.0068955068,0.006695285,0.0031012965,0.002274142,0.04162464
3350,0.005974865,0.0006756036,0.00024965,0.006568518,0.0010170665,0.0005480569,0.0013733966,0.007214232,0.00014599724,0.00016907394,0.00012872319,0.0003846108,0.0012791253,0.001559951,0.009529337,0.001354447,0.00090427755,0.0032930323,0.0019766672,0.08016542
3351,0.0043468224,0.00040233193,0.0015938799,0.017223183,0.0047321706,0.0011103482,0.0004115131,0.02079418,0.00041539856,0.0003226428,0.00038711316,0.00046833575,0.00033330286,0.0008622671,0.02617354,0.0027377976,0.002172579,0.0039335056,0.002503883,0.1279584
3352,0.14167857,0.0004351503,0.019560928,0.004476578,0.005944405,0.12167134,0.0006215062,0.05601333,0.017213069,0.0070523513,0.035751745,0.03456243,0.020937756,0.019473026,0.024708299,0.036768135,0.0014766006,0.00029916517,0.0014918488,9.1638285e-05
3353,0.09221315,0.0018314074,0.6428445,0.035016224,0.022008806,0.42818737,0.3763852,0.016313545,0.1924169,0.17091489,0.74782413,0.8556688,0.45090476,0.3670038,0.73123497,0.7563172,1.6830156,0.002756638,0.0069316,0.0014458839
3354,0.15800394,0.01650241,0.05343127,0.008004185,0.0013067544,0.036459815,0.024482282,0.069682084,0.018208291,0.020170402,0.048104826,0.07005354,0.0625901,0.036466066,0.06353879,0.08398853,0.055431522,0.0065837377,0.043159552,0.0074393814
3356,0.14767836,0.018436903,0.09758053,0.043350346,0.009113273,0.13915187,0.06136754,0.2046763,0.074957885,0.056159955,0.20228568,0.32083824,0.19883578,0.14238222,0.23122142,0.2975141,0.47544268,0.03023907,0.026833562,0.008873612
3358,1.122577,1.3894051,1.6496608,1.5351768,0.6886589,3.5281522,1.0726528,3.5812292,0.9840282,0.6747281,4.414862,5.878817,6.6153235,2.708897,4.265885,9.268605,7.394805,1.9012303,1.6950778,0.42568982
3359,0.0023091363,0.0003992007,0.0015284333,0.004451566,0.000464408,0.061571896,3.6527435e-05,0.005411763,0.006245526,0.0035198408,0.026284622,0.030457621,0.0067632757,0.051167056,0.028082658,0.0056596235,0.000121888224,0.00031485822,0.0017369541,3.72535e-05
3360,0.83896124,0.008474563,0.016837098,0.0055143805,0.0026445624,0.055658646,0.0002547162,0.06608643,0.0034163378,0.003248191,0.005575539,0.002735498,0.0032875547,0.0045290096,0.013279819,0.001745957,0.00029358582,0.029377593,0.060091212,0.011525561
3361,0.0023781545,0.0007354279,0.012340412,0.0048046047,0.00044018024,0.031121638,2.6282303e-05,0.17075533,0.0034319207,0.0029387793,0.013454123,0.016378313,0.005084349,0.0024163548,0.012260277,0.0051898905,0.00014830875,0.00031804116,0.0017788878,0.00043646034
3363,0.046999477,0.0121180555,0.050485443,0.021957781,0.006909298,0.06842547,0.024409804,0.07075107,0.034893796,0.0256378,0.13316438,0.14370133,0.14976472,0.09861189,0.12751104,0.19908074,0.16269703,0.019062694,0.023886139,0.012066675
3366,0.09507274,0.009545591,0.14815387,0.012712574,0.0067343046,0.10584503,0.08171473,0.02238468,0.03297352,0.014420454,0.051215492,0.07089117,0.033002097,0.048615925,0.07813425,0.043307208,0.06991904,0.00419403,0.0041976674,0.0014562366
3368,0.010187383,0.00041113884,0.00023868596,0.009935847,0.0039500315,0.00057994673,5.171474e-05,0.010581038,0.00010256005,0.00020256039,0.00011718711,0.00060802634,0.0003632662,0.00088927266,0.0029141721,0.0015428336,0.00019796618,0.0005288493,0.0022308372,3.0462486e-05
3371,0.16051409,0.03402703,0.10929017,0.023848655,0.022111787,0.1042439,0.07406185,0.121504724,0.04749988,0.035860326,0.15935153,0.23834755,0.16723335,0.10562535,0.1748738,0.30186623,0.13639675,0.017975036,0.06493767,0.012650852
3372,0.07712844,0.065795004,0.06536492,0.014940825,0.119406365,0.06741205,0.06377401,0.066480294,0.027722375,0.0108111305,0.10161532,0.13132668,0.137257,0.08102241,0.10561015,0.15282877,0.23094027,0.04268957,0.04374165,0.009862045
3373,0.0021876893,0.07544063,0.00032878816,0.005066769,0.00039151468,0.00038777528,0.011686451,0.0051864716,0.00017954559,0.00050548237,0.00020870725,0.00053933496,0.00031058193,0.0009786583,0.00299265,0.0028847118,0.0860981,0.0006157651,0.0016607337,2.6096537e-05
3374,0.57060784,0.001779971,0.06255774,0.0060047414,0.0068870005,0.026968174,0.03555002,0.009644254,0.010676356,0.010355119,0.03157705,0.03884693,0.025849214,0.027521072,0.046658166,0.039662868,0.23153277,0.014862221,0.024183337,0.0019854708
3376,0.80812067,0.00046701788,0.013511901,0.01132484,0.0010365591,0.005812796,0.015847677,0.05343898,0.019504631,0.0101920515,0.06888837,0.07218744,0.040625006,0.044126283,0.0786416,0.10969007,0.033395085,0.0014429658,0.0020908087,0.00017960709
3377,0.2535189,0.0023177282,0.010005864,0.00908789,0.00067462545,0.010654303,0.0076685157,0.038808566,0.009009557,0.008021275,0.028773112,0.027369533,0.030620849,0.016526561,0.026927182,0.05740018,0.038094997,0.00053114834,0.00691465,0.0005906594
3379,0.06819628,0.34036657,0.00064125983,0.54234666,0.23836511,0.0025633844,9.749863e-05,0.50722176,8.452194e-05,0.0005316363,7.465527e-05,0.0003674538,0.0010584886,0.02539276,0.4173106,0.31387413,0.00019716416,0.10307206,0.40751138,3.764768e-05
3380,0.15825795,0.011158946,0.09938929,0.005708161,0.025270894,0.09753011,0.21996136,0.014981136,0.056401465,0.041184966,0.23424737,0.28340346,0.2035096,0.18523471,0.28634295,0.38195175,0.3591639,0.015371675,0.0343427,0.010331511
3382,0.02954959,0.061817907,0.04939053,0.008539517,0.01594138,0.033880603,0.042963933,0.040132094,0.024827719,0.019266078,0.07654441,0.10646187,0.08983511,0.04187966,0.08969191,0.12624791,0.051405944,0.0050021834,0.010297509,0.0014648044
3383,0.0027342013,0.0004145143,0.00012848352,0.005540969,0.0016881455,0.00095973315,0.0006376039,0.0060153366,0.0002149205,0.0003162968,0.00044632424,0.00033792158,0.00023187978,0.0006421786,0.004776498,0.0013889369,0.00043459024,0.00053781824,0.001684083,9.9966375e-05
3384,16.696793,0.0019050844,0.012803967,0.008407932,0.00044010775,0.008728724,0.0013919281,0.018309254,0.0144900605,0.012662887,0.04893828,0.076147676,0.08027631,0.031966183,0.07047493,0.16812004,0.00052213523,0.0004596651,0.0014333505,6.867665e-05
3385,0.0037291287,0.00049225386,0.00065350765,0.013003297,0.0003844792,0.00019237008,0.00023554989,0.026822474,0.0001653739,0.00017296546,0.00021987966,0.0002946579,0.0014197957,0.0009313797,0.003737644,0.0022054792,0.0008874337,0.0003624006,0.0025958417,5.3094584e-05
3386,0.07904123,0.018333698,0.07128306,0.015854334,0.0055035097,0.097207434,0.06304186,0.079074495,0.050653543,0.039431043,0.21726654,0.28034818,0.23372099,0.16489628,0.22674687,0.33199975,0.2607362,0.015667329,0.04550914,0.011399218
3387,9.683336,0.0013087577,0.024837635,0.0040054554,0.012400935,0.033939034,0.013488393,0.15448716,0.012607361,0.007055216,0.03587436,0.05689317,0.030117752,0.02259952,0.03553787,0.04500773,0.012407702,0.0056100287,0.010544334,0.00015295051
3390,10.772981,0.00037892157,0.00014532503,0.0048856665,0.00032136714,0.006684629,2.5495126e-05,0.16694306,0.00041612232,0.00052007684,0.0037003807,0.0068206023,0.0014865417,0.00085857464,0.006637265,0.008827686,5.8489608e-05,0.00027396245,0.0015905967,7.131239e-05
3391,0.054907434,0.00041816133,0.0002675779,0.005643222,0.0003720602,0.0002982533,4.68401e-05,31.47821,0.00014450595,0.0011302681,0.0035629005,0.00822811,0.0061121527,0.0059805224,0.0064642867,0.004619774,0.0001055924,0.00030506737,0.001647156,2.5664498e-05
3392,2.7574992,0.00040219125,0.00014982233,0.004852227,0.00032682554,0.00034340928,1.6776332e-05,0.20856188,4.0128827e-05,0.00014721284,0.0001643614,0.0002847734,0.00018085733,0.00068847253,0.0017887015,0.0015104635,5.9525275e-05,0.0003076669,0.0015656364,2.3503515e-05
3393,0.048137616,0.0027582825,0.033315994,0.022786241,0.005289615,0.044274997,0.010892107,0.027885424,0.032216687,0.023539416,0.09031104,0.12644975,0.07537712,0.04735529,0.066066705,0.1245698,0.037055694,0.005220645,0.020998664,0.005862245
3394,0.0030331544,0.00039949585,0.0011472255,0.004402497,0.00033105587,0.0067438865,0.00018786377,0.0049506985,0.009362624,0.006961685,0.024359927,0.036488365,0.020255415,0.0105482815,0.035198584,0.02244462,0.00065682153,0.00030778415,0.0016501306,0.000117201285
3395,0.6803812,0.000419186,0.00015428875,0.007678762,0.00033156466,0.0018572669,2.8803252e-05,0.11544437,0.001853164,0.00403537,0.016829515,0.02121003,0.029298697,0.0034899497,0.03482804,0.06305066,0.00016061698,0.00058121904,0.0017094793,6.013689e-05
3396,0.90831167,0.0015426188,0.0015654813,0.0069215354,0.0012411653,0.016627584,0.0018958055,0.008930495,0.0010809917,0.0017718422,0.007574822,0.004433517,0.0045066583,0.004968259,0.00862755,0.006540536,0.0016300523,0.0005132062,0.025137808,0.03949057
3398,6.109584,0.010447462,0.05094909,0.012217842,0.024569476,0.12501213,0.011782765,0.14801928,0.070714995,0.04227379,0.25295746,0.28765428,0.31830475,0.26799884,0.20462136,0.31289023,0.029553935,0.0109580625,0.02543441,0.010982596
3400,0.031944368,0.040045742,0.032725442,0.034217883,0.0158462,0.03050626,0.02538575,0.2126202,0.04397381,0.04171469,0.15112095,0.6402554,0.17649981,0.09164009,0.20308496,0.4303953,0.057169266,0.028581146,0.031187888,0.021629734
3402,0.6223011,0.0004381361,0.00013936684,0.0069816234,0.00037084415,0.0003186916,2.165023e-05,0.0070467894,0.00027168877,0.00017647144,0.00037606322,0.001208099,0.0005358437,0.0007240143,0.001958726,0.0028500538,5.660065e-05,0.00032577495,0.001910043,2.1198372e-05
3403,0.0060808808,0.00145045,0.00015716339,0.004861004,0.00035869027,0.0003567534,2.6447204e-05,0.005728063,0.00012369808,0.00016665108,0.0001653661,0.002229754,0.00047759654,0.000732382,0.0016424659,0.0014372717,5.4634016e-05,0.00041187913,0.0017201626,3.8177983e-05
3404,0.04237482,0.042502932,0.016681446,0.07511146,0.048070468,0.11013104,0.047598,0.18959554,0.07709192,0.056973238,0.3464707,0.5257209,0.4661981,0.1941894,0.36565626,1.0874474,0.28514346,0.02961093,0.05649436,0.021330971
3405,0.41045573,0.018399628,1.3453034,0.042287517,0.01667324,9.075204,0.15602675,0.108691014,4.650544,2.1593428,7.331162,3.9806402,4.744917,15.313568,9.455296,1.858894,0.21074921,0.03956382,0.017659023,0.015205406
3407,2.12782,0.0004034215,0.00091131305,0.005338244,0.0008687655,0.0046998877,0.0001863691,0.013617999,0.0012220375,0.0008200307,0.0006148365,0.00039471383,0.0022453312,0.0019776814,0.005244962,0.0017270452,0.0005657436,0.0007272178,0.0018476506,2.69653e-05
3408,0.0026395035,0.0004342091,0.00018747238,0.0051475647,0.0003336556,0.0026222186,3.6897633e-05,0.008575483,0.0025820457,0.0012741551,0.0033098492,0.0012371026,0.00049978116,0.0028386158,0.0030264359,0.0072103157,8.792563e-05,0.00029598142,0.0016617087,2.6008138e-05
3410,2.72909,0.003404097,0.0021408894,0.014662771,0.0006648137,0.00070290564,0.005524044,0.028285341,0.0008373313,0.0014196498,0.0067884843,0.0075402684,0.0092663225,0.0054529193,0.02050525,0.01517755,0.075443,0.006609826,0.025195288,0.002307576
3411,0.05012803,0.006055298,0.008952713,0.01572122,0.008513921,0.017648512,0.011760309,0.0073139365,0.015143389,0.010052607,0.059947062,0.07689206,0.06593038,0.056912296,0.056824155,0.11236901,0.013731454,0.012392011,0.0016836597,0.00815261
3413,1.2577088,0.2270271,0.5896052,0.18138611,0.2176015,0.704602,0.30705982,1.5755714,0.39455792,0.26049304,1.2811968,2.0562048,1.3910114,0.8550235,1.174224,2.473275,1.2907985,0.25135037,0.32497132,0.17765683
3415,0.019610468,0.0022923532,0.023401864,0.007626751,0.015951443,0.036012486,0.016263736,0.01741522,0.013775502,0.009348014,0.046939485,0.06345652,0.04777276,0.041346144,0.05202576,0.0672592,0.05918758,0.0047529954,0.021351065,0.002535418
3417,2.634254,2.6938045,4.872652,3.209209,2.4265623,7.6523404,2.3014867,13.603281,4.5255423,2.8727307,14.800123,19.88443,29.284697,10.631712,13.451127,34.883846,21.437855,2.1784616,3.3627656,1.3913246
3418,0.13344039,0.000589616,0.3486442,0.009782933,0.0007084303,0.20453931,0.0011036759,0.0366833,0.15873374,0.053411726,0.25432274,0.4556535,0.47817573,0.06459281,0.24749564,0.12700266,0.10802794,0.00047576064,0.0050998544,0.010584499
3419,0.05634104,0.0013690348,1.1920576,0.016154638,0.0029298349,7.8997087,0.0034999568,2.1405382,1.2672633,0.51888967,2.6887066,1.8714851,1.5717843,1.1771126,1.6661956,6.437556,0.0079012895,0.0026572333,0.01207362,0.00085698185
3421,0.004975684,0.00040669495,0.0004275088,0.00486533,0.00078179734,0.026480706,0.0057343915,0.07541221,0.0009414939,0.00049172563,0.002816955,0.0031302471,0.0026275697,0.0054364977,0.005226425,0.005590823,0.029717736,0.00042890903,0.0016628782,0.00054319104
3422,19.335163,0.00068777316,0.11671145,0.019166432,0.031747572,0.17011826,0.055714153,0.60217035,0.060678918,0.012590353,0.012704542,0.0121589685,0.018631814,0.025857083,0.031412557,0.003664872,0.10037884,0.0013720469,0.0067399736,0.0002589002
3423,0.0051987153,0.0008218447,0.001104408,0.0037370583,0.00054576277,0.0002821021,0.004813529,0.024302697,0.0009963117,0.00078549987,0.0015881353,0.00038675958,0.00042712598,0.002242603,0.013552994,0.003040538,0.78624964,0.002142357,0.015633304,0.00033717175
3426,5.715768,1.1253477,1.6347822,0.16746034,0.74194056,1.9946787,1.8701973,0.112203665,0.9740139,0.531336,3.6296651,5.0964103,3.6000996,3.7234483,4.1226463,6.736967,9.194504,0.590495,1.0340523,0.6549375
3427,0.0026488923,0.000754147,0.0024668935,0.009124289,0.00041620785,0.002594582,0.026746294,0.0071794544,0.0017618774,0.00027593737,0.00014304307,0.0008762703,0.0005475987,0.001536431,0.011939101,0.0025080978,0.005009386,0.0013683446,0.003042773,4.5455123e-05
3428,0.11974626,0.033922542,0.12545298,0.023054373,0.043841418,0.16253737,0.0858464,0.4342739,0.11094452,0.06737895,0.4053376,0.57676125,0.47363612,0.28893405,0.40521595,0.90081954,0.32877752,0.084732786,0.04976593,0.020560196
